,Unnamed: 0,Delivery_person_Age,Delivery_person_Ratings,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken (min),distance
253,253,37.0,4.6,Windy,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,32,7.761780026164523
254,254,35.0,4.0,Stormy,High,0,Meal,motorcycle,1.0,No,Metropolitian,31,1.5581193602469814
255,255,39.0,4.6,Cloudy,Jam,0,Meal,motorcycle,2.0,Yes,Metropolitian,50,12.41768756396822
256,256,25.0,4.0,Cloudy,Jam,1,Buffet,scooter,1.0,No,Metropolitian,33,16.113469821667486
257,257,20.0,4.9,Sandstorms,Low,0,Meal,motorcycle,1.0,No,Metropolitian,20,17.13829579052108
258,258,30.0,4.8,Sunny,Low,1,Drinks,motorcycle,,No,Metropolitian,12,3.104435397903984
259,259,25.0,4.8,Sunny,Low,1,Buffet,motorcycle,0.0,No,Urban,16,1.5524290103805003
260,260,24.0,4.9,Sunny,Medium,2,Drinks,scooter,0.0,No,Metropolitian,12,20.179033045444367
261,261,24.0,4.6,Windy,Medium,2,Snack,electric_scooter,0.0,No,Urban,24,12.419602040798765
262,262,,,Stormy,Jam,2,Drinks,scooter,1.0,No,Metropolitian,26,4.663439017256739
263,263,26.0,4.8,Sandstorms,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,28,12.161615481392904
264,264,30.0,4.5,Fog,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,31,13.97372748658006
265,265,26.0,5.0,Windy,Medium,2,Drinks,scooter,1.0,No,Metropolitian,24,6.29013467758336
266,266,33.0,4.2,Cloudy,Jam,2,Meal,motorcycle,1.0,No,Metropolitian,39,4.469620875318019
267,267,30.0,5.0,Stormy,Low,1,Meal,scooter,1.0,No,Metropolitian,24,3.0644047281382125
268,268,39.0,4.1,Stormy,Jam,2,Meal,scooter,3.0,Yes,Metropolitian,42,19.83962567958488
269,269,36.0,4.9,Fog,Jam,2,Buffet,electric_scooter,1.0,No,Metropolitian,41,20.286769465749792
270,270,24.0,4.3,Stormy,High,0,Buffet,motorcycle,0.0,No,Metropolitian,37,6.0375291764930346
271,271,32.0,4.7,Windy,Low,0,Meal,motorcycle,1.0,No,Urban,29,19.89051422303801
272,272,20.0,5.0,Sandstorms,Low,1,Snack,motorcycle,,No,Metropolitian,10,10.427235657707744
273,273,22.0,5.0,Sunny,Jam,2,Snack,scooter,0.0,No,Metropolitian,17,4.476679400137432
274,274,35.0,4.3,Stormy,Low,0,Meal,motorcycle,1.0,No,Urban,24,2.9802493856658896
275,275,37.0,4.6,Windy,Medium,0,Snack,motorcycle,0.0,No,Urban,29,7.772207463639913
276,276,25.0,5.0,Stormy,Jam,2,Buffet,scooter,1.0,No,,20,20.506920853742784
277,277,35.0,4.3,Stormy,High,0,Buffet,motorcycle,1.0,No,Metropolitian,36,6.128757701580804
278,278,23.0,4.9,Cloudy,Low,1,Buffet,scooter,1.0,No,Urban,12,7.862668167467362
279,279,35.0,4.6,Sunny,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,33,20.178298581851102
280,280,39.0,4.9,Stormy,Low,1,Buffet,scooter,0.0,No,Metropolitian,20,9.31330000279055
281,281,38.0,4.9,Sunny,Medium,2,Snack,scooter,0.0,No,Urban,22,6.040455612142354
282,282,32.0,4.9,Sandstorms,Jam,1,Snack,scooter,1.0,No,Urban,27,11.916705004855928
283,283,31.0,4.7,Fog,Low,1,Snack,scooter,1.0,No,Urban,30,20.853426491864237
284,284,33.0,4.9,Sunny,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,16,4.470286489054095
285,285,27.0,4.7,Fog,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,22,3.1162127423935866
286,286,28.0,4.3,Fog,Jam,1,Drinks,scooter,1.0,No,Metropolitian,40,19.88997830374624
287,287,30.0,4.9,Cloudy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,42,17.077471212855382
288,288,36.0,4.7,Fog,Medium,2,Drinks,scooter,0.0,No,Urban,19,9.21912356729158
289,289,33.0,4.1,Cloudy,Medium,2,Drinks,scooter,1.0,No,Metropolitian,38,20.18093693174209
290,290,34.0,4.8,Cloudy,Medium,0,Drinks,motorcycle,1.0,No,Urban,25,7.772596236220392
291,291,33.0,4.5,Stormy,Low,2,Buffet,scooter,0.0,No,Metropolitian,17,13.611566722180864
292,292,30.0,4.6,Sunny,Low,0,Snack,motorcycle,0.0,No,Metropolitian,26,14.023232083141645
293,293,23.0,5.0,Fog,Medium,2,Meal,electric_scooter,1.0,No,Metropolitian,28,10.808108342211565
294,294,20.0,4.8,Sandstorms,Low,2,Meal,motorcycle,0.0,No,Urban,10,7.862668167467362
295,295,25.0,4.9,Fog,High,1,Buffet,motorcycle,0.0,No,Metropolitian,24,1.5522933434725563
296,296,22.0,4.7,Stormy,Jam,2,Meal,electric_scooter,0.0,No,Metropolitian,16,17.09838855660404
297,297,37.0,5.0,Stormy,Low,1,Drinks,scooter,1.0,No,Metropolitian,19,14.021819246645988
298,298,31.0,4.8,Fog,Low,0,Snack,motorcycle,0.0,No,Metropolitian,22,2.996242008899712
299,299,32.0,4.6,Stormy,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,26,19.659824899493145
300,300,23.0,4.6,Sunny,High,2,Drinks,motorcycle,0.0,No,Urban,16,6.217860329616785
301,301,37.0,4.5,Stormy,Jam,2,Meal,scooter,1.0,No,Metropolitian,35,17.078029070253802
302,302,37.0,4.9,Cloudy,Medium,1,Snack,scooter,1.0,No,Metropolitian,19,6.210137965573566
303,303,34.0,4.7,Sandstorms,Low,1,Drinks,scooter,0.0,No,Metropolitian,15,6048.631240095336
304,304,28.0,4.6,Sunny,Jam,2,Drinks,electric_scooter,0.0,No,Urban,14,9.157921135508076
305,305,25.0,4.6,Sandstorms,Jam,1,Drinks,motorcycle,1.0,No,Urban,25,17.09752652780791
306,306,28.0,4.5,Sunny,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,23,6.081440796957423
307,307,25.0,4.8,Fog,High,0,Buffet,motorcycle,1.0,No,Metropolitian,24,6.146967151883867
308,308,29.0,4.8,Cloudy,High,1,Meal,motorcycle,1.0,No,Urban,28,1.5323350129507805
309,309,38.0,4.6,Cloudy,Low,1,Snack,scooter,0.0,No,Urban,30,10.587819003023831
310,310,23.0,4.1,Windy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,24,9.435201537103644
311,311,21.0,5.0,Sandstorms,Low,1,Meal,scooter,0.0,No,Metropolitian,10,1.4898452310399437
312,312,25.0,5.0,Sunny,Jam,2,Drinks,scooter,1.0,No,Metropolitian,15,10.641051309792738
313,313,21.0,4.7,Cloudy,Jam,2,Buffet,scooter,0.0,No,Metropolitian,34,19.9130095455962
314,314,39.0,4.6,Windy,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,20,13.970652398367218
315,315,39.0,4.8,Cloudy,Jam,1,Snack,motorcycle,1.0,Yes,Metropolitian,41,12.240858273886175
316,316,33.0,4.9,Cloudy,Low,1,Meal,scooter,1.0,No,Metropolitian,29,20.442929762531403
317,317,35.0,4.9,Fog,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,31,9.121049806182535
318,318,23.0,4.6,Cloudy,Medium,2,Meal,electric_scooter,0.0,No,Urban,11,6.146633645909954
319,319,35.0,4.9,Cloudy,Low,1,Buffet,scooter,1.0,No,Metropolitian,15,7.448560816528524
320,320,29.0,4.7,Sandstorms,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,24,10.757050667084805
321,321,,,Cloudy,Jam,2,Snack,motorcycle,1.0,No,Urban,33,5959.281167984884
322,322,35.0,5.0,Cloudy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,34,7.550439931788738
323,323,24.0,4.7,Stormy,High,2,Snack,scooter,1.0,No,,12,3.0600204998041343
324,324,,,,,3,Drinks,scooter,0.0,No,Metropolitian,15,16.64732183076882
325,325,33.0,4.6,Fog,Medium,2,Meal,scooter,0.0,No,Metropolitian,19,4.596738270226485
326,326,28.0,4.8,Stormy,Jam,0,Drinks,motorcycle,,No,Metropolitian,25,12.420728618674662
327,327,22.0,4.6,Fog,Low,2,Drinks,motorcycle,0.0,No,Metropolitian,11,1.5137650524747428
328,328,31.0,4.7,Stormy,Low,0,Snack,motorcycle,1.0,No,Urban,24,17.137830077695
329,329,39.0,4.6,Stormy,Low,1,Snack,motorcycle,0.0,No,Urban,24,9.180904863602354
330,330,26.0,4.0,Windy,Low,0,Drinks,motorcycle,0.0,No,Urban,23,1.5582406274341698
331,331,37.0,4.7,Windy,Low,0,Drinks,motorcycle,,No,Urban,20,13.786698988770876
332,332,36.0,4.7,Sandstorms,Jam,2,Meal,motorcycle,1.0,No,Metropolitian,26,11.007734763545226
333,333,34.0,3.8,Sunny,Jam,1,Snack,motorcycle,1.0,No,Urban,34,13.61116354783016
334,334,25.0,4.9,Stormy,Jam,2,Buffet,scooter,1.0,No,Urban,26,9.31574510599364
335,335,32.0,4.7,Fog,Low,2,Drinks,motorcycle,1.0,No,,16,1.5525809505003925
336,336,26.0,4.6,Cloudy,Low,1,Buffet,scooter,0.0,No,Urban,16,1.5580833958912037
337,337,39.0,4.4,Windy,Jam,0,Meal,motorcycle,1.0,Yes,Metropolitian,42,9.435201537103644
338,338,32.0,4.4,Fog,High,1,Buffet,motorcycle,1.0,No,Metropolitian,39,6.146243658343158
339,339,27.0,4.6,Sunny,Jam,0,Snack,motorcycle,0.0,No,Metropolitian,21,11.916994721377764
340,340,39.0,3.6,Fog,Low,1,Meal,scooter,2.0,No,Metropolitian,38,13.989146264535234
341,341,36.0,4.6,Fog,Jam,1,Meal,motorcycle,0.0,No,Metropolitian,46,10.881731319268985
342,342,32.0,4.1,Stormy,Medium,2,Drinks,motorcycle,1.0,No,Metropolitian,32,13.990019508115392
343,343,26.0,4.8,Cloudy,Low,2,Drinks,scooter,0.0,No,Metropolitian,16,1.5545063763453175
344,344,35.0,5.0,Stormy,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,25,13.58251101109925
345,345,25.0,4.8,Cloudy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,24,3.040570257919934
346,346,35.0,4.7,Cloudy,Low,2,Meal,motorcycle,1.0,No,Urban,28,10.711191521352108
347,347,38.0,4.7,Fog,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,21,4.47034673387627
348,348,32.0,4.5,Sunny,Medium,0,Snack,motorcycle,0.0,No,,26,20.253686746642945
349,349,27.0,4.8,Sandstorms,Medium,1,Buffet,motorcycle,0.0,No,Urban,27,10.867138301963886
350,350,23.0,4.8,Fog,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,17,1.512600086398895
351,351,32.0,4.4,Windy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,54,16.85257276943237
352,352,38.0,4.4,Windy,Jam,1,Drinks,motorcycle,0.0,No,Metropolitian,43,16.72197157111591
353,353,25.0,4.6,Fog,Low,1,Snack,motorcycle,1.0,No,Metropolitian,12,2.937184754858813
354,354,37.0,4.8,Sunny,Medium,0,Buffet,motorcycle,0.0,No,Metropolitian,27,6.036610249766438
355,355,20.0,3.7,Sunny,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,49,7.562921044804813
356,356,39.0,4.6,Fog,Low,0,Drinks,motorcycle,1.0,No,Urban,37,16.384366809208974
357,357,35.0,4.6,Stormy,High,2,Snack,motorcycle,2.0,No,Metropolitian,34,1.543963302976782
358,358,26.0,4.9,Cloudy,Jam,1,Snack,scooter,1.0,No,Metropolitian,36,12.116559162592038
359,359,27.0,4.8,Fog,Low,1,Snack,scooter,0.0,No,Metropolitian,27,19.890503583969085
360,360,20.0,4.7,Windy,Jam,1,Buffet,motorcycle,0.0,No,Urban,19,13.788169484063529
361,361,34.0,4.8,Sandstorms,Low,0,Meal,motorcycle,1.0,No,Metropolitian,23,10.564409665779
362,362,32.0,4.2,Sandstorms,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,32,7.573429885075215
363,363,21.0,4.8,Cloudy,Medium,0,Buffet,motorcycle,2.0,No,Metropolitian,42,16.412254068454143
364,364,25.0,4.7,Cloudy,Medium,2,Buffet,electric_scooter,0.0,No,Metropolitian,16,9.077679565380434
365,365,22.0,4.9,Stormy,Low,2,Buffet,scooter,0.0,No,Metropolitian,13,17.297865752893937
366,366,20.0,4.7,Cloudy,Medium,2,Drinks,electric_scooter,0.0,No,Urban,18,6.1285012141114485
367,367,22.0,4.8,Sunny,Medium,1,Drinks,scooter,,No,Metropolitian,16,7.790237052859739
368,368,36.0,4.8,Sandstorms,Low,0,Drinks,motorcycle,1.0,No,Urban,22,19.9130095455962
369,369,30.0,4.6,Fog,Jam,0,Snack,motorcycle,0.0,No,Semi-Urban,46,10.70423893432466
370,370,26.0,4.7,Windy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,27,20.182068898090737
371,371,22.0,4.7,Sunny,Jam,2,Buffet,motorcycle,1.0,No,Metropolitian,13,12.29361121817255
372,372,36.0,4.3,Stormy,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,32,1.5204190046400987
373,373,29.0,4.9,Cloudy,High,0,Drinks,motorcycle,1.0,No,Urban,27,6.081389116626873
374,374,32.0,4.0,Stormy,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,45,10.757014337800449
375,375,22.0,4.7,Windy,Jam,2,Buffet,scooter,1.0,No,Metropolitian,25,4.590648123922535
376,376,37.0,4.9,Fog,Medium,2,Snack,scooter,0.0,No,Metropolitian,15,6.29013467758336
377,377,29.0,4.3,Fog,Jam,1,Snack,scooter,2.0,No,Metropolitian,38,16.85257276943237
378,378,20.0,4.8,Fog,Low,2,Drinks,scooter,0.0,No,Metropolitian,14,1.5135753242583971
379,379,35.0,4.7,Windy,Low,1,Meal,scooter,0.0,No,Metropolitian,28,3.0188267879112627
380,380,38.0,5.0,Stormy,Medium,1,Buffet,scooter,1.0,No,Metropolitian,30,6.037225392395853
381,381,35.0,4.9,Cloudy,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,43,10.709003371340929
382,382,32.0,4.1,Stormy,High,2,Drinks,electric_scooter,0.0,No,Metropolitian,34,6.217860329616785
383,383,20.0,4.7,Stormy,Medium,1,Snack,motorcycle,1.0,No,Urban,25,4.540565975263399
384,384,23.0,4.9,Cloudy,High,2,Buffet,scooter,0.0,No,Metropolitian,23,5.960345509745784
385,385,39.0,4.4,Windy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,40,4.609743187999516
386,386,34.0,4.0,Stormy,Low,0,Drinks,motorcycle,1.0,No,Urban,30,3.105091523479756
387,387,22.0,4.6,Stormy,Medium,2,Drinks,scooter,1.0,No,Metropolitian,23,13.969878141863576
388,388,32.0,5.0,Stormy,Medium,1,Drinks,motorcycle,1.0,No,Metropolitian,31,4.539068202863132
389,389,35.0,4.0,Windy,High,1,Buffet,scooter,1.0,No,Metropolitian,33,6.146633645909954
390,390,22.0,4.9,Windy,Low,2,Meal,scooter,0.0,No,Urban,11,13.78828222007026
391,391,,,Sandstorms,Low,1,Drinks,motorcycle,0.0,No,Urban,15,13.765756924366846
392,392,23.0,4.6,Cloudy,Medium,1,Meal,motorcycle,0.0,No,Metropolitian,12,6.127106344198189
393,393,39.0,4.2,Sunny,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,33,12.435183278380864
394,394,37.0,4.9,Windy,Medium,1,Buffet,scooter,1.0,No,Metropolitian,28,6.29013467758336
395,395,30.0,4.0,Windy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,35,16.602467168307815
396,396,24.0,4.5,Sandstorms,Low,2,Buffet,motorcycle,1.0,No,Urban,18,3.0594600776022856
397,397,32.0,4.6,Sunny,Low,2,Buffet,electric_scooter,1.0,No,Urban,18,20.176811965428996
398,398,29.0,5.0,Sunny,Medium,2,Snack,motorcycle,0.0,No,Urban,13,19.343830908142905
399,399,34.0,4.8,Sunny,Jam,1,Buffet,scooter,1.0,No,Metropolitian,25,16.72129600978426
400,400,22.0,4.7,Stormy,High,1,Buffet,scooter,1.0,No,Urban,25,3.0188245702754792
401,401,36.0,4.4,Stormy,Medium,0,Drinks,motorcycle,2.0,No,Metropolitian,37,16.901659094554248
402,402,36.0,4.8,Fog,Low,0,Snack,motorcycle,1.0,No,Metropolitian,40,13.97014466551021
403,403,,,Sandstorms,Low,2,Drinks,scooter,,No,Metropolitian,24,1.5125976085836192
404,404,,,,,3,Snack,motorcycle,1.0,No,Metropolitian,19,17112.927871656193
405,405,38.0,4.4,Stormy,Medium,2,Drinks,scooter,1.0,No,Metropolitian,32,10.565936169711646
406,406,21.0,4.9,Cloudy,Low,2,Snack,motorcycle,0.0,No,Metropolitian,11,9.193021332525271
407,407,27.0,4.6,Fog,Jam,1,Drinks,scooter,1.0,No,Metropolitian,24,4.560926277678764
408,408,20.0,4.5,Sandstorms,Low,2,Buffet,scooter,0.0,No,,18,20.181034547353573
409,409,29.0,5.0,Sunny,Low,0,Snack,motorcycle,0.0,,Metropolitian,11,3.0189069964937083
410,410,29.0,4.4,Windy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,16,3.088211431840403
411,411,23.0,4.9,Sandstorms,High,1,Meal,scooter,1.0,No,Metropolitian,29,1.5148058833007614
412,412,38.0,4.1,Cloudy,Jam,2,Snack,electric_scooter,1.0,No,Metropolitian,44,13.215391250367563
413,413,26.0,4.6,Sandstorms,Medium,1,Drinks,motorcycle,0.0,No,Urban,20,7.790362124590408
414,414,26.0,4.8,Sandstorms,Low,2,Snack,electric_scooter,1.0,No,Metropolitian,17,14.02184017071988
415,415,32.0,4.6,Fog,Medium,2,Snack,motorcycle,1.0,No,Urban,17,6.037448589994735
416,416,31.0,4.3,Stormy,Jam,1,Snack,scooter,1.0,No,Metropolitian,32,10.711185800765133
417,417,29.0,4.8,Sandstorms,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,28,10.708220667174238
418,418,21.0,4.2,Stormy,Jam,0,Drinks,motorcycle,0.0,No,Metropolitian,39,17.139219742239916
419,419,,,,,0,Drinks,motorcycle,1.0,No,Metropolitian,25,3.0188267879112627
420,420,27.0,4.6,Sunny,Jam,2,Snack,motorcycle,1.0,No,Metropolitian,18,7.660951720866
421,421,32.0,3.7,Sandstorms,Jam,1,Drinks,scooter,2.0,No,Metropolitian,42,12.099096916592348
422,422,22.0,4.9,Windy,Medium,2,Drinks,scooter,1.0,No,Metropolitian,26,12.464367396816794
423,423,34.0,3.8,Cloudy,Low,2,Snack,scooter,0.0,No,Metropolitian,34,12.419572625596226
424,424,35.0,5.0,Cloudy,Low,1,Buffet,scooter,1.0,No,Metropolitian,17,3.0734222595348126
425,425,29.0,4.9,Fog,Low,0,Meal,motorcycle,1.0,No,Metropolitian,19,1.5522470216495257
426,426,35.0,4.5,Sandstorms,Low,2,Buffet,motorcycle,1.0,No,Metropolitian,20,12.464390099410322
427,427,30.0,4.2,Windy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,47,13.405971717503242
428,428,36.0,4.4,Sandstorms,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,31,12.29272274126012
429,429,33.0,4.7,Cloudy,Jam,2,Meal,electric_scooter,0.0,No,Metropolitian,29,7.790489304916118
430,430,,,Cloudy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,21,3.0251492864361618
431,431,37.0,4.8,Sunny,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,18,3.104435397903984
432,432,30.0,4.9,Fog,Jam,1,Snack,scooter,1.0,No,Metropolitian,39,13.611171805295369
433,433,32.0,4.9,Fog,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,47,12.58026782216666
434,434,36.0,4.9,Sandstorms,Low,2,Buffet,electric_scooter,0.0,No,Metropolitian,24,12.293502674211776
435,435,38.0,5.0,Sunny,High,2,Buffet,motorcycle,0.0,No,Metropolitian,17,3.1049287720089502
436,436,36.0,4.5,Cloudy,Low,1,Buffet,scooter,0.0,No,Metropolitian,15,8.937783115325379
437,437,38.0,4.7,Cloudy,Jam,1,Drinks,scooter,,No,Metropolitian,48,10.867908640113985
438,438,29.0,4.1,Sandstorms,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,28,3.018663449109917
439,439,37.0,4.6,Fog,Jam,0,Drinks,motorcycle,0.0,No,Metropolitian,27,7.547357671389566
440,440,20.0,4.7,Sandstorms,Medium,1,Snack,motorcycle,1.0,No,Metropolitian,20,13.969760213011874
441,441,38.0,5.0,Cloudy,Medium,2,Meal,electric_scooter,2.0,Yes,Metropolitian,43,13.990192142123936
442,442,25.0,4.7,Sunny,High,1,Buffet,scooter,0.0,No,Urban,10,6.218134914859964
443,443,39.0,4.2,Sandstorms,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,48,13.58234270431664
444,444,32.0,4.7,Cloudy,Jam,1,Buffet,scooter,1.0,No,Metropolitian,41,11.007734763545226
445,445,25.0,4.6,Sandstorms,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,25,16.721467133839763
446,446,26.0,5.0,Fog,Jam,2,Drinks,scooter,1.0,No,Urban,30,19.043071941938507
447,447,27.0,5.0,Stormy,Low,1,Meal,motorcycle,0.0,No,Metropolitian,14,10.703215446477476
448,448,29.0,4.8,Sunny,Low,2,Meal,electric_scooter,1.0,No,Metropolitian,20,3.073397298406802
449,449,37.0,4.9,Sandstorms,Jam,1,Drinks,scooter,1.0,No,Metropolitian,25,9.074342228950233
450,450,38.0,5.0,Sunny,Medium,1,Buffet,scooter,0.0,No,Metropolitian,23,9.157560325441995
451,451,23.0,4.8,Cloudy,Medium,2,Snack,scooter,,No,Metropolitian,15,6.232179267915433
452,452,29.0,5.0,Windy,Low,2,Buffet,motorcycle,0.0,No,Metropolitian,19,4.588387205688373
453,453,33.0,4.8,Cloudy,Low,2,Drinks,scooter,0.0,No,Metropolitian,16,3.1089998008189426
454,454,39.0,4.8,Sunny,Jam,0,Meal,motorcycle,1.0,No,Urban,25,7.660957436614773
455,455,26.0,4.4,Windy,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,38,10.485700418877538
456,456,32.0,4.9,Sandstorms,Low,0,Buffet,motorcycle,1.0,No,Urban,22,19.661098170302207
457,457,28.0,4.5,Sandstorms,Low,0,Snack,motorcycle,1.0,No,Metropolitian,17,3.0406416222998804
458,458,34.0,4.2,Fog,High,2,Drinks,scooter,0.0,No,Metropolitian,33,6.232193722965141
459,459,28.0,4.7,Fog,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,30,19.762388480865116
460,460,34.0,4.9,Sunny,High,2,Meal,motorcycle,0.0,No,Metropolitian,16,6.210169290052349
461,461,34.0,4.6,Cloudy,High,1,Meal,scooter,0.0,No,Metropolitian,34,5.958808071021072
462,462,39.0,5.0,Cloudy,Low,2,Buffet,scooter,1.0,No,Metropolitian,18,9.313021564317346
463,463,21.0,4.8,Sunny,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,17,1.532022771405787
464,464,36.0,4.8,Sandstorms,Jam,0,Snack,motorcycle,0.0,No,Metropolitian,33,9.326577420898085
465,465,30.0,4.7,Sandstorms,Low,2,Buffet,scooter,1.0,No,Urban,20,7.68360839728931
466,466,31.0,4.3,Sandstorms,Jam,1,Meal,motorcycle,3.0,No,Metropolitian,42,14.045192461677232
467,467,33.0,3.8,Stormy,Jam,2,Drinks,scooter,1.0,No,Metropolitian,35,11.719161130985864
468,468,32.0,4.8,Stormy,Low,0,Meal,motorcycle,1.0,No,Urban,24,12.416871691376093
469,469,34.0,4.3,Stormy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,31,9.193469879457334
470,470,31.0,4.3,Stormy,Jam,2,Snack,electric_scooter,1.0,No,Metropolitian,31,16.659903789478086
471,471,22.0,4.7,Windy,Low,1,Buffet,motorcycle,0.0,No,Metropolitian,15,3.0251492864361618
472,472,33.0,4.7,Fog,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,27,4.610367445353758
473,473,39.0,4.1,Cloudy,High,1,Buffet,motorcycle,0.0,No,Metropolitian,32,3.024980854855099
474,474,29.0,4.6,Windy,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,20,9.192770952364272
475,475,30.0,4.6,Sandstorms,Jam,0,Buffet,motorcycle,2.0,No,Urban,44,20.17900385808636
476,476,25.0,4.8,Sandstorms,Medium,0,Snack,motorcycle,0.0,No,Metropolitian,10,7.5467812205384925
477,477,25.0,4.6,Stormy,Low,0,Buffet,motorcycle,0.0,No,Urban,16,11.007734763545226
478,478,24.0,4.8,Sunny,Jam,2,Meal,electric_scooter,0.0,No,Metropolitian,14,16.635798060885406
479,479,27.0,4.7,Sandstorms,Jam,1,Snack,motorcycle,,No,Metropolitian,23,12.420345124010046
480,480,24.0,4.9,Cloudy,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,26,7.546800541109527
481,481,23.0,4.7,Sandstorms,High,2,Drinks,motorcycle,1.0,No,Metropolitian,24,6.175440417076044
482,482,30.0,4.9,Windy,Jam,2,Snack,electric_scooter,1.0,No,Metropolitian,33,4.658001278870051
483,483,37.0,4.6,Cloudy,Low,2,Drinks,scooter,0.0,No,Urban,19,7.601681384925355
484,484,31.0,4.5,Stormy,High,1,Drinks,motorcycle,0.0,No,Metropolitian,29,3.1162485105714386
485,485,39.0,3.6,Fog,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,36,20.442929762531403
486,486,20.0,5.0,Fog,Medium,2,Drinks,scooter,0.0,No,Urban,13,9.193093962383628
487,487,33.0,4.9,Sunny,Jam,1,Drinks,scooter,1.0,No,Metropolitian,20,9.1214915437532
488,488,35.0,4.9,Fog,Low,2,Snack,motorcycle,0.0,No,Metropolitian,17,1.5581398086149354
489,489,28.0,4.5,Windy,Jam,2,Buffet,scooter,0.0,No,Metropolitian,24,17.297865752893937
490,490,21.0,4.9,Fog,Medium,1,Meal,scooter,1.0,No,Metropolitian,12,4.717601091654031
491,491,38.0,3.7,Sandstorms,Jam,1,Snack,scooter,1.0,No,Metropolitian,39,13.829019124510912
492,492,22.0,5.0,Fog,Low,0,Meal,motorcycle,1.0,No,Metropolitian,22,7.790314135648433
493,493,32.0,4.3,Windy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,22,3.025086330303997
494,494,30.0,4.6,Stormy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,39,9.061282951813665
495,495,35.0,4.9,Cloudy,Medium,2,Snack,electric_scooter,1.0,No,Metropolitian,18,4.469162258504094
496,496,30.0,4.8,Sunny,Medium,2,Buffet,motorcycle,1.0,No,Metropolitian,18,10.723286945943729
497,497,24.0,4.9,Fog,Jam,0,Drinks,motorcycle,0.0,No,Metropolitian,42,13.611337814376796
498,498,31.0,4.7,Fog,Low,1,Meal,motorcycle,0.0,No,Metropolitian,15,2.9794101127707657
499,499,15.0,1.0,,,3,Buffet,electric_scooter,1.0,No,Metropolitian,27,4.6566490276703165
500,500,,,Sunny,Low,2,Meal,scooter,1.0,No,Metropolitian,22,19.39600863175543
501,501,27.0,4.6,Stormy,Low,2,Drinks,scooter,1.0,No,Metropolitian,17,4.470286489054095
502,502,28.0,4.9,Windy,Low,1,Buffet,scooter,0.0,No,Metropolitian,12,3.0589506429001907
503,503,,,Cloudy,Medium,1,Drinks,scooter,1.0,No,Metropolitian,33,12.23672361637089
504,504,23.0,4.1,Windy,High,0,Snack,motorcycle,1.0,No,Metropolitian,35,6.232403352119182
505,505,26.0,5.0,Sandstorms,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,18,4.537860441962009
506,506,21.0,4.9,Stormy,Jam,2,Snack,scooter,1.0,No,Metropolitian,27,7.762547474520606
